Linkage,MergeMap-cM,Marker,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,41,42,43,44,45,47,48,49,50,52,53,54,55,56,57,58,59,60,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,114,115,116,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,135,136,137,138,139,140,141,142,143,144,145,147,148,150,151,153,155,156,157,158,159,160,161,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,184,185,186,187,188,189,190,191,192,193,194,195,197,198,199,200,201,203,204,205,206,207,208,209,210,211,212,213,214,215,216,218,219,220,221,222,223,224,225,226,227,228,229,231,232,233,234,235,236,237,238,239
Lg7,48.65,nn_np_7315,np,np,np,np,nn,nn,nn,nn,nn,nn,nn,nn,np,np,np,np,nn,nn,np,nn,np,nn,np,np,np,nn,np,np,nn,np,np,np,nn,nn,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,nn,np,nn,np,np,np,np,nn,nn,np,nn,np,np,nn,nn,np,nn,np,nn,np,nn,nn,np,np,np,nn,nn,nn,np,np,np,np,nn,np,np,np,np,nn,nn,np,np,np,np,nn,nn,np,np,nn,np,nn,np,np,nn,np,--,np,np,nn,np,np,nn,nn,np,nn,np,nn,nn,np,nn,nn,np,nn,nn,nn,nn,np,--,np,nn,np,np,np,nn,nn,np,np,nn,nn,nn,nn,np,--,nn,np,nn,nn,np,nn,np,nn,np,np,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,nn,np,nn,np,np,nn,nn,np,nn,np,nn,np,nn,np,nn,np,np,np,np,nn,np,np,nn,nn,nn,nn,nn,np,np,np,nn,nn,nn,nn,np,nn,nn,np,nn,np,nn,nn,--,nn,np,np,nn,nn,nn,np,nn,np,nn,np,nn,nn,np
Lg7,48.65,nn_np_7976,np,np,np,np,nn,--,nn,nn,nn,nn,nn,nn,np,np,np,np,nn,nn,np,nn,np,nn,--,np,np,nn,np,np,nn,np,np,np,nn,nn,nn,np,np,--,nn,np,np,np,nn,np,nn,nn,--,--,nn,nn,np,nn,--,np,np,np,nn,nn,np,--,np,--,nn,nn,np,nn,np,nn,np,--,nn,np,np,np,nn,--,nn,np,np,np,np,--,np,np,--,nn,--,nn,np,--,np,--,nn,nn,np,np,nn,--,nn,np,np,nn,--,nn,np,np,nn,np,--,nn,nn,np,nn,np,nn,nn,--,nn,nn,np,nn,nn,nn,nn,np,np,np,nn,np,np,np,nn,nn,np,np,nn,nn,nn,nn,np,np,nn,np,nn,nn,np,nn,np,nn,np,np,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,nn,np,nn,nn,np,--,nn,np,nn,np,nn,np,nn,np,nn,np,np,np,np,nn,np,np,--,nn,nn,nn,--,np,np,np,nn,--,nn,nn,np,nn,nn,np,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,np,nn,np,nn,np,nn,nn,np
Lg7,48.65,nn_np_1561,np,--,np,np,--,--,--,nn,--,nn,--,nn,np,np,np,np,--,--,np,nn,np,--,np,--,np,nn,np,np,nn,np,np,nn,nn,--,--,np,np,nn,nn,--,np,np,nn,np,nn,nn,--,nn,--,--,np,--,np,np,np,--,nn,--,--,nn,np,np,nn,nn,np,--,np,nn,np,nn,--,np,np,np,--,--,--,np,np,np,np,--,np,np,np,np,--,nn,np,np,np,np,--,nn,np,np,--,np,nn,np,np,nn,np,--,np,np,nn,--,np,--,--,np,nn,np,--,--,np,nn,nn,np,--,nn,nn,nn,np,np,np,nn,np,np,np,nn,nn,np,np,nn,nn,--,nn,np,np,nn,np,nn,--,np,nn,np,nn,np,--,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,nn,np,--,nn,np,nn,nn,np,nn,np,nn,np,--,np,--,np,np,np,--,nn,np,np,--,--,--,nn,--,np,np,np,nn,nn,nn,nn,np,nn,nn,np,nn,np,nn,nn,nn,--,np,np,nn,nn,nn,np,nn,np,nn,np,nn,nn,np
Lg7,48.88,nn_np_6094,np,np,np,np,nn,--,nn,nn,nn,nn,nn,nn,np,np,np,np,--,nn,np,nn,np,--,np,np,np,nn,np,np,nn,np,np,--,--,nn,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,nn,np,nn,np,np,np,np,nn,nn,np,nn,np,np,nn,--,np,nn,np,nn,np,nn,--,np,np,np,nn,nn,--,np,np,np,np,nn,np,np,np,np,nn,nn,np,np,nn,np,--,nn,--,np,nn,np,nn,np,np,nn,np,nn,np,np,nn,np,np,nn,nn,np,nn,np,--,nn,np,nn,nn,np,--,nn,nn,nn,np,np,np,--,np,np,np,--,nn,np,np,--,nn,nn,nn,np,--,nn,np,--,--,np,nn,np,nn,np,np,nn,nn,np,--,--,nn,nn,nn,nn,--,--,nn,np,nn,nn,np,--,nn,np,--,np,nn,--,nn,np,nn,np,--,np,np,nn,np,np,--,--,nn,nn,nn,np,np,np,--,nn,nn,nn,np,nn,nn,np,nn,np,--,--,--,nn,np,np,nn,nn,nn,np,nn,np,nn,np,nn,nn,np
Lg7,49.57,nn_np_8123,np,np,np,np,nn,nn,nn,--,nn,nn,nn,nn,np,np,np,np,nn,nn,np,nn,np,nn,np,np,np,nn,np,np,nn,np,np,np,nn,nn,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,nn,np,nn,np,np,np,np,nn,nn,np,nn,np,np,nn,nn,np,nn,np,nn,np,nn,nn,np,np,np,nn,nn,nn,np,np,np,np,nn,np,np,np,np,nn,nn,np,np,nn,np,nn,nn,np,np,nn,np,nn,nn,np,nn,np,nn,np,np,nn,np,np,nn,nn,np,nn,np,nn,nn,np,nn,nn,np,nn,nn,nn,nn,np,np,np,nn,np,np,np,nn,nn,np,np,nn,nn,nn,nn,np,np,nn,np,nn,nn,np,nn,nn,nn,np,np,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,nn,--,nn,np,np,nn,nn,nn,nn,np,nn,np,nn,np,nn,np,np,np,np,nn,np,np,nn,nn,nn,nn,nn,np,np,np,nn,nn,nn,nn,np,nn,nn,np,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,np,nn,np,nn,np,nn,nn,np
Lg7,50.26,lm_ll_3172,lm,ll,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm,lm,ll,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,lm,ll,lm,--,lm,lm,lm,ll,ll,lm,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,--,lm,lm,ll,ll,--,lm,lm,lm,ll,ll,ll,lm,lm,ll,lm,ll,ll,ll,lm,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,ll,ll,ll,lm,ll,ll,lm,lm,lm,ll,ll,ll,lm,lm,ll,lm,ll,--,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,ll,lm,ll,--,lm,ll,ll,lm,lm,lm,ll,lm,--,--,lm,ll,ll,lm,lm,ll,ll,lm,lm,--,lm,lm,lm,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,lm,ll,lm,ll,--,lm,--,ll,ll,lm,ll,ll,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,lm,--,ll,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,ll
Lg7,50.26,lm_ll_4068,lm,ll,lm,lm,--,lm,--,ll,ll,lm,lm,lm,ll,--,--,ll,lm,lm,ll,lm,ll,ll,lm,--,lm,lm,ll,lm,lm,lm,ll,lm,lm,ll,lm,--,lm,lm,lm,ll,ll,lm,ll,lm,--,lm,lm,lm,lm,lm,lm,lm,lm,ll,--,lm,lm,--,lm,ll,ll,ll,ll,--,ll,--,ll,ll,lm,lm,ll,lm,--,--,ll,ll,ll,--,lm,lm,lm,--,ll,--,lm,lm,ll,ll,lm,lm,lm,--,ll,--,--,lm,lm,ll,lm,ll,ll,ll,lm,ll,--,ll,--,ll,lm,ll,lm,lm,lm,ll,ll,--,lm,ll,ll,lm,lm,lm,ll,--,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,ll,lm,--,ll,--,ll,lm,--,--,lm,ll,ll,lm,lm,lm,ll,lm,ll,--,lm,ll,lm,lm,lm,--,ll,lm,lm,ll,lm,lm,lm,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,lm,lm,ll,ll,--,ll,ll,lm,lm,ll,ll,lm,ll,lm,ll,lm,--,lm,ll,lm,ll,ll,lm,ll,lm,lm,--,ll,ll,ll,ll,ll,ll,lm,ll
Lg7,50.26,nn_np_1869,np,np,np,--,nn,--,nn,nn,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,nn,--,nn,np,np,--,--,np,np,nn,np,np,np,nn,--,nn,np,np,--,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,nn,np,nn,np,np,np,np,nn,nn,np,--,--,np,nn,nn,np,nn,np,nn,np,nn,nn,np,np,--,nn,nn,nn,np,np,np,np,--,np,np,np,np,nn,nn,np,np,nn,--,nn,nn,np,np,nn,np,--,nn,np,--,np,--,np,np,nn,np,--,nn,nn,np,--,np,--,--,np,nn,--,np,nn,--,nn,--,--,np,np,--,np,np,np,nn,nn,np,np,--,nn,--,nn,nn,np,nn,np,--,--,np,nn,--,nn,nn,np,nn,nn,np,nn,np,nn,nn,nn,--,nn,--,--,np,--,nn,np,nn,--,nn,nn,np,nn,np,--,np,--,np,np,np,np,--,--,np,nn,nn,nn,--,nn,nn,np,np,nn,nn,nn,--,np,nn,nn,np,np,np,nn,nn,nn,nn,np,np,nn,nn,--,np,nn,np,nn,np,nn,nn,np
Lg7,50.26,nn_np_8450,np,np,np,np,nn,nn,nn,nn,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,nn,np,nn,np,np,np,nn,np,np,nn,np,np,np,nn,nn,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,nn,np,nn,np,np,np,np,nn,nn,np,nn,np,np,nn,nn,np,nn,np,nn,np,nn,nn,np,np,np,nn,nn,nn,np,np,np,np,nn,np,np,np,np,nn,nn,np,np,nn,np,nn,nn,np,np,nn,np,nn,nn,np,nn,np,nn,np,np,nn,np,np,nn,nn,np,nn,np,nn,nn,np,nn,nn,np,nn,nn,nn,nn,np,np,np,nn,np,np,np,nn,nn,np,np,nn,nn,nn,nn,np,np,nn,np,nn,nn,np,nn,nn,nn,nn,np,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,nn,np,nn,nn,np,nn,nn,nn,nn,np,nn,np,nn,np,nn,np,np,np,np,nn,np,np,nn,nn,nn,nn,nn,nn,np,np,nn,nn,nn,nn,np,nn,nn,np,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,np,nn,np,nn,np,nn,nn,np
Lg7,50.49,nn_np_5775,np,np,np,np,--,--,nn,nn,nn,nn,nn,np,nn,--,np,np,nn,nn,np,nn,np,nn,np,np,np,--,np,np,nn,np,np,nn,nn,nn,nn,np,np,nn,nn,np,np,np,--,np,nn,nn,nn,nn,--,--,--,--,nn,--,--,np,nn,nn,np,nn,np,--,nn,nn,np,nn,np,nn,np,nn,nn,--,np,np,nn,--,--,np,np,np,np,nn,--,np,np,np,--,nn,np,np,nn,np,nn,--,np,np,--,np,nn,--,np,nn,np,nn,np,np,--,np,np,nn,nn,np,nn,np,nn,nn,np,nn,nn,np,nn,nn,nn,nn,np,np,np,nn,np,np,np,nn,nn,np,np,nn,nn,nn,nn,np,np,nn,np,nn,nn,np,--,nn,nn,nn,np,nn,nn,np,--,np,nn,nn,nn,--,nn,nn,nn,np,nn,np,np,nn,nn,nn,nn,np,nn,np,nn,np,nn,np,--,np,np,nn,np,np,nn,--,nn,nn,--,nn,np,np,nn,nn,--,nn,np,--,nn,np,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,np,nn,np,nn,np,nn,nn,np
Lg7,50.72,nn_np_7359,np,np,np,np,nn,np,nn,nn,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,nn,np,nn,np,np,np,nn,np,np,nn,np,np,np,nn,nn,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,nn,np,nn,np,np,np,np,nn,nn,np,nn,np,np,nn,nn,np,nn,np,nn,nn,nn,nn,np,nn,np,nn,nn,nn,np,np,np,np,nn,np,np,np,np,nn,nn,np,np,nn,np,nn,nn,np,np,nn,np,nn,nn,np,nn,np,nn,np,np,nn,np,np,nn,nn,np,nn,np,nn,nn,np,nn,nn,np,nn,nn,nn,nn,np,np,np,nn,np,np,np,nn,nn,np,np,nn,nn,nn,nn,np,np,nn,np,nn,nn,np,nn,nn,nn,nn,np,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,nn,np,nn,nn,np,nn,nn,nn,nn,np,nn,np,nn,np,nn,np,np,np,np,nn,np,np,nn,nn,nn,nn,nn,nn,np,np,nn,nn,nn,nn,np,nn,nn,np,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,np,nn,np,nn,np,nn,nn,np
Lg7,50.95,nn_np_5797,np,np,np,np,--,--,--,nn,nn,nn,nn,--,--,np,np,np,--,nn,np,nn,np,nn,np,np,np,nn,np,np,nn,np,np,np,nn,--,nn,--,np,--,nn,np,np,np,nn,--,--,nn,--,nn,nn,nn,nn,--,np,np,np,np,nn,nn,np,--,np,--,nn,--,np,nn,np,--,nn,--,--,np,nn,np,--,--,--,np,--,np,np,--,nn,np,np,--,--,--,np,np,--,np,nn,nn,np,--,nn,np,--,nn,--,--,np,nn,np,--,nn,np,np,nn,--,np,--,np,nn,nn,np,nn,nn,--,nn,nn,nn,--,np,np,np,--,np,--,np,nn,--,np,np,np,nn,nn,--,np,np,nn,np,--,nn,np,nn,--,nn,nn,--,--,nn,np,--,np,nn,--,nn,np,nn,nn,--,np,--,np,np,nn,nn,nn,--,np,--,np,nn,np,nn,np,--,np,np,nn,np,np,nn,nn,--,nn,nn,nn,np,np,nn,nn,nn,--,nn,--,nn,np,--,np,nn,--,nn,--,np,np,nn,nn,nn,np,nn,np,--,np,nn,nn,np
Lg7,51.17,hk_hk_7291,hk,kk,hk,hk,hk,hk,hh,hk,hh,hh,hh,hh,hk,kk,kk,--,hh,hh,kk,--,kk,hk,hk,kk,hk,hk,kk,hk,hk,hk,--,hk,hh,hk,hh,kk,hk,hh,hk,hk,kk,hk,hk,hk,hh,hh,hh,hh,hh,hh,hk,hh,hk,hk,kk,hk,hh,hk,hk,--,kk,kk,hk,hk,kk,hh,--,hk,hk,hh,hk,hk,--,hk,hk,hk,hk,hk,hk,hk,hk,hk,kk,kk,hk,hk,hk,hk,hk,hk,hh,hk,hk,hk,--,kk,hh,kk,hh,hk,kk,hk,hk,--,hk,kk,hh,kk,hk,hk,hh,hk,hh,kk,hk,hk,hk,hk,hk,hk,--,hh,hk,hk,kk,hk,hk,hk,hk,kk,hk,hk,hk,kk,kk,hk,hk,hh,hk,--,--,hk,hk,hk,hk,hk,hk,hk,hh,hh,hk,hk,hh,kk,hk,hk,hk,hh,hh,hh,hk,hk,hh,hk,--,hh,hk,hh,hh,hk,hh,hk,hk,hk,hk,kk,hk,kk,kk,hk,hk,hk,kk,hk,hh,hh,hk,hk,hh,hk,kk,hk,hh,hk,hk,hh,hk,hh,hk,hk,hk,hk,hk,hh,hk,hk,hk,kk,hh,hh,hk,kk,hk,kk,hk,kk,hk,hh,kk
Lg7,51.17,hk_hk_5636,hk,--,--,hk,hk,hk,kk,hk,hk,kk,kk,--,hk,hh,hh,--,kk,kk,hh,kk,hh,hk,hk,hh,hk,hk,hh,hk,kk,hk,hh,hk,kk,hk,kk,hh,hk,kk,hk,hk,hh,hk,hk,hk,kk,kk,kk,kk,kk,kk,hk,--,hk,hk,hh,hk,kk,hk,hk,hk,hh,--,hk,hk,hh,kk,hh,hk,hk,kk,hk,hk,hk,hk,hk,hk,hk,hk,hk,kk,hk,hk,--,--,hk,hk,--,hk,--,hk,kk,hk,hk,hk,--,hk,kk,hh,kk,hk,hh,hk,hk,hk,hk,hh,kk,hh,hk,hk,kk,hk,kk,hh,hk,hk,hk,hk,hk,hk,kk,kk,hk,hk,hh,hh,hk,hk,hk,hh,hk,hk,hk,hh,hh,hk,hk,kk,hk,hh,hh,hk,--,hk,hk,hk,hk,hk,kk,kk,hk,hk,kk,hh,hk,hk,hk,kk,kk,kk,hk,hk,kk,hk,hk,hk,hk,kk,kk,hk,kk,hk,hk,hk,hk,hh,hh,--,hh,hk,hk,hk,hh,hk,kk,kk,hk,hk,kk,hk,hh,hk,kk,hk,hk,kk,hk,kk,hk,hk,hk,hk,hk,kk,hk,hk,hk,hh,kk,kk,--,hh,hk,hh,hk,hh,hk,kk,hh
Lg7,53.04,lm_ll_5179,lm,ll,lm,--,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,--,lm,lm,ll,lm,ll,ll,--,ll,--,lm,ll,--,lm,--,ll,lm,lm,ll,lm,ll,--,lm,lm,ll,ll,--,lm,--,lm,lm,lm,lm,lm,lm,--,lm,--,ll,ll,lm,lm,ll,--,--,--,--,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,--,ll,ll,ll,--,--,lm,--,ll,ll,--,--,lm,ll,ll,--,--,lm,--,ll,ll,--,lm,lm,ll,lm,ll,ll,ll,--,ll,--,ll,lm,ll,--,ll,lm,--,lm,ll,ll,ll,--,ll,ll,lm,lm,lm,ll,ll,ll,--,--,ll,lm,ll,--,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,ll,--,ll,ll,--,ll,ll,lm,lm,--,ll,lm,ll,ll,--,ll,lm,lm,lm,lm,ll,lm,lm,ll,lm,--,lm,lm,ll,lm,--,ll,--,lm,ll,ll,ll,ll,--,ll,lm,ll,--,lm,ll,ll,ll,--,ll,ll,--,lm,ll,lm,--,ll,lm,ll,--,ll,--,ll,lm,ll,ll,--,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,ll
Lg7,53.04,lm_ll_4961,lm,ll,lm,ll,--,lm,lm,ll,ll,lm,lm,ll,ll,ll,ll,ll,lm,lm,ll,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,lm,ll,lm,ll,lm,lm,lm,ll,ll,lm,--,lm,lm,lm,lm,lm,lm,lm,--,lm,--,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,--,ll,lm,ll,--,lm,lm,ll,lm,ll,--,--,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm,lm,ll,ll,--,lm,lm,lm,ll,ll,ll,ll,lm,ll,lm,ll,ll,ll,lm,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,ll,ll,ll,lm,ll,ll,lm,lm,lm,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,ll,lm,ll,ll,lm,ll,ll,lm,lm,lm,ll,lm,ll,ll,lm,ll,lm,lm,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,ll,lm,lm,ll,lm,lm,ll,ll,ll,ll,--,ll,ll,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,lm,ll,ll,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,ll
Lg7,53.04,nn_np_4821,--,--,np,np,--,nn,nn,--,nn,nn,--,nn,nn,--,np,--,nn,--,np,--,np,nn,np,np,--,nn,np,np,--,np,np,--,nn,nn,nn,np,np,nn,nn,np,--,np,nn,np,--,--,--,--,--,--,np,nn,--,np,--,np,nn,nn,np,--,--,np,nn,--,--,nn,np,nn,np,nn,--,--,nn,np,nn,--,nn,--,np,--,--,--,--,--,np,--,--,nn,--,np,--,--,--,--,--,np,--,np,nn,nn,np,nn,np,nn,np,np,nn,--,np,nn,nn,np,nn,np,nn,nn,np,--,nn,np,--,nn,nn,nn,np,np,np,nn,np,np,np,nn,nn,np,np,nn,nn,--,--,np,np,nn,np,--,nn,np,nn,nn,nn,nn,np,nn,nn,np,nn,np,nn,nn,nn,nn,--,nn,nn,np,nn,nn,np,--,--,nn,nn,np,nn,np,nn,np,nn,--,np,np,--,--,np,np,--,nn,nn,--,--,nn,np,np,nn,nn,nn,nn,nn,nn,nn,np,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,np,nn,np,nn,np,nn,nn,np
Lg7,53.26,hk_hk_6803,hk,hk,kk,kk,hh,hk,hk,hh,hh,hk,hk,hk,hh,hk,hk,hk,hk,hk,hk,hk,hk,hh,kk,hk,kk,hk,hk,kk,hk,kk,hk,hk,hk,hh,hk,hk,kk,hk,hk,hk,hk,kk,hk,kk,hk,hk,hk,hk,hk,hk,kk,hk,--,hk,hk,hk,hk,hh,kk,hk,hk,hk,hh,hh,hk,hk,hk,hh,hk,--,hh,hk,hh,kk,hh,hh,hh,kk,kk,hk,hk,hh,hk,hk,kk,hk,hh,hh,kk,kk,hk,kk,hh,hh,hk,hk,hk,hk,hk,hh,hk,hh,kk,hh,kk,hk,hk,hk,kk,hh,hk,kk,hk,hk,hh,hh,kk,hh,hh,kk,hk,hk,hh,hh,hk,kk,kk,--,kk,hk,kk,hh,hh,hk,hk,hh,hh,hk,hh,hk,hk,hh,kk,hh,hh,kk,hh,hh,hk,hk,kk,hh,hk,hk,hh,kk,hh,hk,hk,hk,hk,hh,hk,hk,hh,hh,kk,hk,hk,hh,hk,kk,hh,kk,hk,hk,hh,hk,hk,kk,hh,hk,hk,kk,hk,hh,hh,hh,kk,hh,hk,--,hk,hh,hk,hk,hh,hk,hh,kk,hh,kk,hh,hk,hh,hh,--,hk,hk,hk,hk,hk,hh,hk,hh,hk,hh,hk,hk
Lg7,53.26,lm_ll_6262,--,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,lm,lm,ll,lm,ll,ll,lm,ll,ll,--,lm,ll,ll,lm,ll,lm,ll,ll,lm,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,--,ll,ll,lm,lm,lm,ll,lm,ll,lm,ll,lm,ll,lm,ll,ll,ll,lm,--,lm,ll,ll,ll,ll,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,lm,lm,ll,ll,lm,ll,lm,lm,ll,ll,lm,ll,lm,ll,lm,ll,lm,ll,ll,ll,ll,lm,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,ll,lm,ll,lm,lm,lm,lm,lm,ll,ll,lm,lm,lm,lm,ll,lm,lm,ll,lm,lm,ll,ll,ll,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,lm,ll,lm,ll,lm,ll,ll,--,lm,ll,ll,lm,ll,lm,lm,lm,lm,lm,ll,lm,ll,lm,ll,ll,lm,lm,lm,ll,lm,lm,ll,ll,lm,ll,--,lm,ll,lm,ll,lm,ll,ll,ll,lm,lm,ll,lm,ll,ll,lm,lm,lm,lm,ll,lm,lm,ll,lm
Lg7,53.95,hk_hk_3949,hk,hk,--,kk,hh,--,hk,hh,hh,hk,hk,hk,hh,hk,hk,hk,hk,hk,hk,hk,--,--,kk,hk,hk,hh,hk,kk,hk,hk,hk,hk,hk,hh,hk,hk,kk,--,hk,hk,hk,kk,hk,kk,hk,hk,hk,hk,hk,hk,kk,hk,kk,hh,hk,hk,hk,hh,kk,hk,hk,hk,hh,--,hk,hk,hk,hh,hk,hk,hh,hk,--,kk,hh,hh,hh,kk,kk,--,kk,--,--,hk,kk,hk,--,hh,kk,kk,hk,kk,hh,hh,hk,hk,hk,hk,hk,hh,--,--,kk,hh,kk,hk,hk,hk,--,hh,hk,kk,--,hk,hh,hk,kk,hh,hh,kk,--,hk,hh,hh,hk,--,--,hh,hk,hk,kk,hh,hh,hk,hk,hh,hh,hk,hh,hk,--,--,kk,--,--,kk,hh,hh,hk,hk,--,hh,hh,hk,hh,--,hh,hk,hk,hk,hk,hh,hk,hk,--,hh,kk,hk,hk,hh,hk,kk,--,--,hk,hk,--,--,hk,kk,hh,hk,hk,kk,hk,hh,hh,hh,--,hh,hk,--,hk,hh,--,--,hh,hk,hh,--,hh,kk,hh,hk,--,--,kk,hk,hk,hk,hk,hk,hh,hk,hh,hk,hh,hk,hk
Lg7,54.18,hk_hk_6451,hk,hk,hk,kk,hh,--,hk,hh,hh,hk,hk,hk,hh,hk,hk,hk,hk,hk,hk,hk,hk,hh,kk,hk,hk,hk,hk,kk,hk,kk,hk,hk,hk,hh,hk,hk,kk,hk,hk,hk,hk,kk,hk,kk,hk,hk,hk,hk,hk,hk,kk,hk,kk,hk,hk,hk,hk,hh,kk,hk,hk,hk,hh,hh,hk,hk,--,hh,hk,hk,hh,hk,hh,kk,hh,hh,hh,kk,kk,--,--,hh,hk,hk,kk,hk,hh,hh,kk,kk,hk,kk,hh,hh,hk,hk,hk,hk,hk,hh,hk,hh,kk,hh,kk,hk,hk,hk,kk,hh,hk,kk,hk,hk,hh,hh,kk,hh,hh,kk,hk,hk,hh,hh,hk,kk,kk,hh,hk,hk,kk,hh,hh,hk,hk,hh,hh,hk,hh,hk,hk,hh,kk,hh,hh,kk,hh,hh,hk,hk,kk,hh,hk,hk,hh,kk,hh,hk,hk,hk,hk,hh,hk,hk,hh,hk,kk,hk,hk,hh,hk,kk,hh,kk,hh,hk,hh,hh,hk,kk,hk,hh,hk,kk,hk,hh,hh,hh,kk,hh,hk,kk,hk,hh,hh,hk,hh,hk,hh,kk,hh,kk,hh,kk,hh,hh,--,hk,hk,hk,hk,hk,hh,hk,hh,hk,hh,hk,hk
Lg7,54.64,lm_ll_6693,lm,ll,lm,lm,ll,lm,lm,--,ll,lm,lm,lm,ll,--,--,ll,lm,lm,ll,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,lm,ll,lm,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,ll,lm,--,ll,ll,ll,--,ll,lm,ll,ll,ll,lm,ll,lm,ll,lm,ll,ll,ll,lm,lm,lm,lm,ll,ll,ll,lm,lm,ll,ll,lm,lm,lm,lm,--,ll,ll,lm,lm,ll,lm,ll,ll,ll,lm,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,ll,ll,ll,lm,ll,ll,lm,lm,lm,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,ll,lm,ll,ll,lm,ll,ll,lm,lm,lm,ll,lm,ll,ll,lm,ll,lm,lm,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,lm,ll,lm,ll,--,lm,ll,ll,ll,lm,ll,ll,lm,lm,ll,ll,lm,ll,lm,ll,lm,ll,lm,ll,lm,ll,ll,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,ll
